agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	well_depth_va	hole_depth_va
USGS	440920072301901	VT-BFW   91	44.15561755	-72.50482647	F	NAD83	 1100.00	20	NGVD29	175	
USGS	440920072302701	VT-BFW   95	44.15561750	-72.50704878	F	NAD83	 1070.00	20	NGVD29	220	
USGS	440922072385001	VT-NLW   25	44.15617229	-72.64677620	F	NAD83	 1000.00	20	NGVD29	100	
USGS	440922072404501	VT-NLW   14	44.15617210	-72.67872178	F	NAD83	 1160.00	20	NGVD29	210	
USGS	440923072255901	VT-OGW   13	44.15645117	-72.43260180	F	NAD83	 1200.00	20	NGVD29	55.0	
USGS	440925072301601	VT-BFW   94	44.15700640	-72.50399310	F	NAD83	 1020.00	20	NGVD29	115	
USGS	440925072302501	VT-BFW   96	44.15700640	-72.50649320	F	NAD83	 1000.00	20	NGVD29	115	
USGS	440928072375201	VT-NLW   22	44.15783900	-72.63066450	F	NAD83	 1380.00	20	NGVD29	85.0	
USGS	440929072331901	VT-BFW   42	44.15811720	-72.55482840	F	NAD83	 1200.00	20	NGVD29	235	
USGS	440932072375401	VT-NLW   20	44.15895009	-72.63122010	F	NAD83	 1540.00	20	NGVD29	350	
USGS	440934072325901	VT-BFW   69	44.15950610	-72.54927260	F	NAD83	 1220.00	20	NGVD29	130	
USGS	440935072325201	VT-BFW   82	44.15978389	-72.54732810	F	NAD83	 1180.00	20	NGVD29	205	
USGS	440935072373101	VT-NLW   27	44.15978344	-72.62483100	F	NAD83	 1520.00	20	NGVD29	300	
USGS	440936072303101	VT-BFW    9	44.16006188	-72.50816000	F	NAD83	 980.00	20	NGVD29	205	
USGS	440937072300101	VT-BFW  113WELL	44.16033970	-72.49982638	T	NAD83					
USGS	440937072330701	VT-BFW   84	44.16033940	-72.55149500	F	NAD83	 1180.00	20	NGVD29	115	
USGS	440938072394001	VT-NLW   52	44.16061656	-72.66066568	F	NAD83	 1040.00	20	NGVD29	240	
USGS	440938072525401	VT-FNW   10ROCK WELL	44.16061486	-72.88122690	T	NAD83					
USGS	440939072295601	VT-BFW   71	44.16089525	-72.49843750	F	NAD83	 1170.00	20	NGVD29	395	
USGS	440940072233304	VT-BFW   36	44.16117346	-72.39204499	S	NAD83	 1220.00	20	NGVD29	115	
USGS	440940072330401	VT-BFW   68	44.16117270	-72.55066160	F	NAD83	 1060.00	20	NGVD29	295	
USGS	440942072322801	VT-BFW   85	44.16172830	-72.54066130	F	NAD83	 1050.00	20	NGVD29	205	
USGS	440942072324701	VT-BFW   13	44.16172830	-72.54593920	F	NAD83	 1210.00	20	NGVD29	280	
USGS	440942072325201	VT-BFW   12	44.16172829	-72.54732820	F	NAD83	 1220.00	20	NGVD29	145	
USGS	440942072373801	VT-NLW   24	44.16172780	-72.62677560	F	NAD83	 1540.00	20	NGVD29	150	
USGS	440942072392801	VT-NLA    8	44.16172766	-72.65733230	F	NAD83	 675.00	20	NGVD29	5.0	
USGS	440942072392802	VT-NLA    9	44.16172766	-72.65733230	F	NAD83	 675.00	20	NGVD29	27.0	
USGS	440942072392803	VT-NLA   10	44.16172766	-72.65733230	F	NAD83	 675.00	20	NGVD29	92.0	
USGS	440942072392804	VT-NLA   11	44.16172766	-72.65733230	F	NAD83	 675.00	20	NGVD29	75.0	
USGS	440944072324401	VT-BFW   67	44.16228380	-72.54510588	F	NAD83	 1120.00	20	NGVD29	130	
USGS	440945072325001	VT-BFW   16	44.16256160	-72.54677260	F	NAD83	 1220.00	20	NGVD29	160	
USGS	440947072323301	VT-BFW   83	44.16311718	-72.54205020	F	NAD83	 1100.00	20	NGVD29	190	
USGS	440948072300401	VT-BFW   78	44.16339518	-72.50065980	F	NAD83	 1080.00	20	NGVD29	106	
USGS	440949072324801	VT-BFW   64	44.16367270	-72.54621700	F	NAD83	 1180.00	20	NGVD29	145	
USGS	440951072353301	VT-BLW   87	44.16422798	-72.59205210	F	NAD83	 1020.00	20	NGVD29	125	
USGS	440951072391701	VT-NLW    9	44.16422760	-72.65427660	F	NAD83	 670.00	20	NGVD29	32.0	
USGS	440951072391702	VT-NLW   10	44.16422760	-72.65427660	F	NAD83	 670.00	20	NGVD29	46.0	
USGS	440951072391703	VT-NLW   11	44.16422760	-72.65427660	F	NAD83	 670.00	20	NGVD29	47.0	
USGS	440951072391704	VT-NLW   12	44.16422760	-72.65427660	F	NAD83	 670.00	20	NGVD29	8.0	
USGS	440951072391705	VT-NLW   13	44.16422760	-72.65427660	F	NAD83	 670.00	20	NGVD29	98.0	
USGS	440954072405401	VT-NLW   16	44.16506079	-72.68122210	F	NAD83	 940.00	20	NGVD29	195	
USGS	441000072283301	VT-BFW    7	44.16672855	-72.47538120	F	NAD83	 1210.00	20	NGVD29	145	
USGS	441002072294401	VT-BFW   44	44.16728400	-72.49510410	F	NAD83	 1120.00	20	NGVD29	155	
USGS	441007072354701	VT-BLW   52	44.16867230	-72.59594120	F	NAD83	 1100.00	20	NGVD29	100	
USGS	441008072294101	VT-BFW   43	44.16895065	-72.49427080	F	NAD83	 1140.00	20	NGVD29	85.0	
USGS	441010072341101	VT-BLW   41	44.16950577	-72.56927360	F	NAD83	 1410.00	20	NGVD29	330	
USGS	441011072293501	VT-BFW   66	44.16978397	-72.49260409	F	NAD83	 1110.00	20	NGVD29	175	
USGS	441011072294901	VT-BFW   65	44.16978395	-72.49649310	F	NAD83	 1080.00	20	NGVD29	115	
USGS	441011072295201	VT-BFW   81	44.16978395	-72.49732648	F	NAD83	 1120.00	20	NGVD29	190	
USGS	441012072294301	VT-BFW   80	44.17006170	-72.49482640	F	NAD83	 1130.00	20	NGVD29	130	
USGS	441013072312001	VT-BFW   58	44.17033936	-72.52177180	F	NAD83	 1080.00	20	NGVD29	205	
USGS	441014072304001	VT-BFA    3	44.17061719	-72.51066030	F	NAD83	 740.00	20	NGVD29	106	
USGS	441014072342401	VT-BLW   63	44.17061680	-72.57288487	F	NAD83	 1320.00	20	NGVD29	60.0	
USGS	441016072304401	VT-BFA    2	44.17117270	-72.51177148	F	NAD83	 725.00	20	NGVD29	60.0	
USGS	441016072311501	VT-BFW   57	44.17117268	-72.52038290	F	NAD83	 900.00	20	NGVD29	295	
USGS	441020072291501	VT-BFW   55	44.17228390	-72.48704840	F	NAD83	 1050.00	20	NGVD29	170	
USGS	441022072305401	VT-BFW    6	44.17283930	-72.51454940	F	NAD83	 780.00	20	NGVD29	195	
USGS	441024072312001	VT-BFW   47	44.17339485	-72.52177190	F	NAD83	 800.00	20	NGVD29	115	
USGS	441025072342701	VT-BLW   14	44.17367230	-72.57371830	F	NAD83	 1375.00	20	NGVD29	145	
USGS	441026072294401	VT-BFW    1	44.17395050	-72.49510430	F	NAD83	 1070.00	20	NGVD29	350	
USGS	441026072294402	VT-BFW    2	44.17395050	-72.49510430	F	NAD83	 1070.00	20	NGVD29	50.0	
USGS	441026072294403	VT-BFW    3	44.17395050	-72.49510430	F	NAD83	 1070.00	20	NGVD29	300	
USGS	441027072292201	VT-BFW   99	44.17422830	-72.48899290	F	NAD83	 1030.00	20	NGVD29	130	
USGS	441028072280901	VT-BFW   27	44.17450618	-72.46871448	F	NAD83	 810.00	20	NGVD29	205	
USGS	441029072294201	VT-BEW   13	44.17478385	-72.49454870	T	NAD83					
USGS	441030072294401	VT-BEW   14	44.17506160	-72.49510428	T	NAD83					
USGS	441030072385001	VT-NLW    3	44.17506077	-72.64677660	F	NAD83	 630.00	20	NGVD29	18.0	
USGS	441031072294101	VT-BEW   15	44.17533939	-72.49427090	T	NAD83					
USGS	441031072383901	VT-NLW   51	44.17533856	-72.64372098	F	NAD83	 680.00	20	NGVD29	190	
USGS	441031072394801	VT-NLW   26	44.17533845	-72.66288840	F	NAD83	 920.00	20	NGVD29	152	
USGS	441033072500201	VT-WAW    3	44.17589270	-72.83344870	S	NAD83	 715.00	5	NGVD29	53.0	57.0
USGS	441034072391101	VT-NLW   49	44.17617180	-72.65261020	F	NAD83	 760.00	20	NGVD29	180	
USGS	441034072393701	VT-NLW    7	44.17617178	-72.65983270	F	NAD83	 750.00	20	NGVD29	112	
USGS	441035072322901	VT-BFW  114WELL	44.17645020	-72.54093940	T	NAD83					
USGS	441035072534801	VT-FNW   14WELL	44.17644770	-72.89622760	T	NAD83					
USGS	441036072280701	VT-BFA    6	44.17672836	-72.46815890	F	NAD83	 810.00	20	NGVD29	9.0	
USGS	441036072280702	VT-BFA    7	44.17672836	-72.46815890	F	NAD83	 810.00	20	NGVD29	4.0	
USGS	441036072280703	VT-BFA    8	44.17672836	-72.46815890	F	NAD83	 810.00	20	NGVD29	5.0	
USGS	441036072280704	VT-BFA    9	44.17672836	-72.46815890	F	NAD83	 810.00	20	NGVD29	7.0	
USGS	441038072400801	VT-NLW   21	44.17728280	-72.66844419	F	NAD83	 860.00	20	NGVD29	100	
USGS	441039072253001	VT-OGA    7	44.17756185	-72.42454640	F	NAD83	 1280.00	20	NGVD29	16.0	
USGS	441040072303001	VT-BFW   93	44.17783927	-72.50788258	F	NAD83	 740.00	20	NGVD29	185	
USGS	441041072253401	VT-OGA    5	44.17811739	-72.42565750	F	NAD83	 1280.00	20	NGVD29	34.0	
USGS	441041072293101	VT-BFW   98	44.17811710	-72.49149310	F	NAD83	 1020.00	20	NGVD29	280	
USGS	441041072383401	VT-BLW  130	44.17811628	-72.64233210	F	NAD83	 640.00	20	NGVD29	130	
USGS	441044072253501	VT-OGA    6	44.17895070	-72.42593530	F	NAD83	 1280.00	20	NGVD29	21.0	
USGS	441045072294601	VT-BFW   73	44.17922819	-72.49565990	F	NAD83	 860.00	20	NGVD29	480	
USGS	441045072401001	VT-NLW   29	44.17922720	-72.66899980	F	NAD83	 820.00	20	NGVD29	205	
USGS	441047072402501	VT-NLW   15	44.17978270	-72.67316670	F	NAD83	 680.00	20	NGVD29	300	
USGS	441048072324001	VT-BFW   41	44.18006120	-72.54399510	F	NAD83	 1060.00	20	NGVD29	90.0	
USGS	441049072293301	VT-BFW   20	44.18033929	-72.49204870	F	NAD83	 950.00	20	NGVD29	245	
USGS	441049072395601	VT-NLW   30	44.18033830	-72.66511080	F	NAD83	 800.00	20	NGVD29	115	
USGS	441050072540701	VT-FNW   13WELL	44.18061420	-72.90150560	T	NAD83					
USGS	441051072293001	VT-BFW   74	44.18089480	-72.49121540	F	NAD83	 940.00	20	NGVD29	235	
USGS	441051072501601	VT-WAW   16WELL	44.18089259	-72.83733780	T	NAD83					
USGS	441055072395801	VT-NLW   19	44.18200496	-72.66566640	F	NAD83	 820.00	20	NGVD29	520	
USGS	441056072342001	VT-BLW   96	44.18228326	-72.57177398	F	NAD83	 1340.00	20	NGVD29	55.0	
USGS	441101072402501	VT-BLW   90	44.18367154	-72.67316680	F	NAD83	 780.00	20	NGVD29	100	
USGS	441106072380701	VT-BLW  120	44.18506060	-72.63483200	F	NAD83	 680.00	20	NGVD29	80.0	
USGS	441108072304201	VT-BFW  108	44.18561686	-72.51121619	F	NAD83	 920.00	20	NGVD29	340	
USGS	441111072341301	VT-BLW   99	44.18644985	-72.56982960	F	NAD83	 1350.00	20	NGVD29	105	
USGS	441111072494501	VT-WAX    1	44.18644810	-72.82872670	F	NAD83	 700.00	20	NGVD29	85.0	
USGS	441113072294801	VT-BEW    5	44.18700580	-72.49621570	F	NAD83	 630.00	20	NGVD29	51.0	
USGS	441114072494101	VT-WAX    3	44.18728140	-72.82761559	F	NAD83	 700.00	20	NGVD29	36.0	
USGS	441116072384401	VT-BLW  102	44.18783828	-72.64511020	F	NAD83	 720.00	20	NGVD29	130	
USGS	441116072393101	VT-BLW   12	44.18783820	-72.65816630	F	NAD83	 1660.00	20	NGVD29	465	
USGS	441117072312401	VT-BFW   32	44.18811670	-72.52288340	F	NAD83	 1050.00	20	NGVD29	115	
USGS	441118072383201	VT-BLW  119	44.18839380	-72.64177680	F	NAD83	 670.00	20	NGVD29	150	
USGS	441118072494201	VT-WAX    2	44.18839250	-72.82789340	F	NAD83	 700.00	20	NGVD29	28.0	
USGS	441119072293201	VT-BEW    6	44.18867245	-72.49177109	F	NAD83	 620.00	20	NGVD29	26.0	
USGS	441122072295001	VT-BEW    9	44.18950570	-72.49677128	F	NAD83	 615.00	20	NGVD29	63.0	
USGS	441123072293501	VT-BEW    4	44.18978350	-72.49260448	F	NAD83	 625.00	20	NGVD29	319	
USGS	441124072082801	VT-RYW   11WELL	44.19006259	-72.14064939	T	NAD83					
USGS	441125072295001	VT-BEW    7	44.19033906	-72.49677130	F	NAD83	 615.00	20	NGVD29	50.0	
USGS	441127072280601	VT-BFW   21	44.19089470	-72.46788140	F	NAD83	 1160.00	20	NGVD29	195	
USGS	441127072324901	VT-BLW   69	44.19089430	-72.54649540	F	NAD83	 1130.00	20	NGVD29	160	
USGS	441128072283001	VT-BFW    5	44.19117246	-72.47454830	F	NAD83	 1045.00	20	NGVD29	280	
USGS	441128072330201	VT-BLW  104	44.19117208	-72.55010668	F	NAD83	 1150.00	20	NGVD29	130	
USGS	441128072410001	VT-MNW   12	44.19117130	-72.68288960	F	NAD83	 920.00	20	NGVD29	120	
USGS	441130072381001	VT-BLW   43	44.19172710	-72.63566550	F	NAD83	 680.00	20	NGVD29	100	
USGS	441131072381501	VT-BLW   94	44.19200490	-72.63705449	F	NAD83	 690.00	20	NGVD29	185	
USGS	441132072330001	VT-BLW   92	44.19228317	-72.54955110	F	NAD83	 1150.00	20	NGVD29	160	
USGS	441133072341201	VT-BLW   15	44.19256080	-72.56955190	F	NAD83	 1310.00	20	NGVD29	200	
USGS	441135072275101	VT-BFW   76	44.19311690	-72.46371460	F	NAD83	 1200.00	20	NGVD29	115	
USGS	441137072340301	VT-BLW  137	44.19367190	-72.56705180	F	NAD83	 1400.00	20	NGVD29	340	
USGS	441137072381001	VT-BLW   42	44.19367150	-72.63566559	F	NAD83	 680.00	20	NGVD29	145	
USGS	441139072251501	VT-OGW    7	44.19422816	-72.42037980	F	NAD83	 1340.00	20	NGVD29	100	
USGS	441140072383001	VT-BLW   93	44.19450480	-72.64122138	F	NAD83	 660.00	20	NGVD29	162	
USGS	441144072251401	VT-OGW   10	44.19561700	-72.42010200	F	NAD83	 1380.00	20	NGVD29	70.0	
USGS	441144072251402	VT-OGW    9	44.19561700	-72.42010200	F	NAD83	 1380.00	20	NGVD29	100	
USGS	441145072252801	VT-OGW    8	44.19589478	-72.42399109	F	NAD83	 1360.00	20	NGVD29	70.0	
USGS	441145072280201	VT-BFW   62	44.19589460	-72.46677040	F	NAD83	 1130.00	20	NGVD29	115	
USGS	441148072392901	VT-BLW  108	44.19672690	-72.65761100	F	NAD83	 1040.00	20	NGVD29	205	
USGS	441149072340301	VT-BLW   10	44.19700519	-72.56705190	F	NAD83	 1180.00	20	NGVD29	126	
USGS	441150072410601	VT-MNW    5	44.19728230	-72.68455650	F	NAD83	 860.00	20	NGVD29	280	
USGS	441150072413001	VT-MNW    8	44.19728226	-72.69122338	F	NAD83	 880.00	20	NGVD29	102	
USGS	441153072272801	VT-BFW   28	44.19811680	-72.45732560	F	NAD83	 1400.00	20	NGVD29	175	
USGS	441154072383601	VT-BLW  133	44.19839360	-72.64288820	F	NAD83	 740.00	20	NGVD29	100	
USGS	441156072321601	VT-BFW   18	44.19894976	-72.53732858	F	NAD83	 1220.00	20	NGVD29	130	
USGS	441156072342001	VT-BLW  103	44.19894956	-72.57177440	F	NAD83	 1140.00	20	NGVD29	175	
USGS	441159072302001	VT-BEW   10	44.19978325	-72.50510510	F	NAD83	 600.00	20	NGVD29	63.0	
USGS	441200072302001	VT-BEW    2	44.20006100	-72.50510510	F	NAD83	 590.00	20	NGVD29	45.0	
USGS	441200072302002	VT-BEW    3	44.20006100	-72.50510510	F	NAD83	 590.00	20	NGVD29	45.0	
USGS	441200072343401	VT-BLW   50	44.20006060	-72.57566340	F	NAD83	 1140.00	20	NGVD29	170	
USGS	441202072095701	VT-RYW   12	44.20054444	-72.16532220	5	NAD83	 730	 10	NGVD29	17.8	18.5
USGS	441203072272201	VT-BFW  103	44.20089450	-72.45565890	F	NAD83	 1420.00	20	NGVD29	210	
USGS	441203072342701	VT-BLW  136	44.20089396	-72.57371890	F	NAD83	 1160.00	20	NGVD29	249	
USGS	441205072273301	VT-BFW    8	44.20145007	-72.45871460	F	NAD83	 1390.00	20	NGVD29	160	
USGS	441205072345601	VT-BLW  135	44.20144945	-72.58177480	F	NAD83	 990.00	20	NGVD29	255	
USGS	441206072380901	VT-BLW    8	44.20172690	-72.63538800	F	NAD83	 620.00	20	NGVD29	57.0	
USGS	441207072270801	VT-BFW   87	44.20200564	-72.45176990	F	NAD83	 1450.00	20	NGVD29	175	
USGS	441207072534501	VT-FNW   11DUG WELL	44.20200270	-72.89539490	T	NAD83					
USGS	441209072534601	VT-FNW   12DRILLED WELL	44.20255820	-72.89567270	T	NAD83					
USGS	441211072264901	VT-BFW   63	44.20311675	-72.44649200	F	NAD83	 1450.00	20	NGVD29	550	
USGS	441211072272301	VT-BFW   30	44.20311670	-72.45593678	F	NAD83	 1425.00	20	NGVD29	100	
USGS	441211072382501	VT-BLW  129	44.20311576	-72.63983270	F	NAD83	 650.00	20	NGVD29	350	
USGS	441212072264601	VT-BFW   97	44.20339450	-72.44565860	F	NAD83	 1580.00	20	NGVD29	140	
USGS	441212072313601	VT-BFW   49	44.20339417	-72.52621710	F	NAD83	 1010.00	20	NGVD29	125	
USGS	441212072374201	VT-BLW   98	44.20339360	-72.62788770	F	NAD83	 740.00	20	NGVD29	145	
USGS	441213072034301	VT-RYW   10WELL	44.20367368	-72.06148140	T	NAD83					
USGS	441214072283201	VT-BFW   10	44.20394996	-72.47510410	F	NAD83	 1090.00	20	NGVD29	250	
USGS	441215072483101	VT-WAW    2	44.20444444	-72.80805560	S	NAD83	 669.04	 .1	NAVD88	45.5	58.0
USGS	441218072252901	VT-BFW   70	44.20506120	-72.42426900	F	NAD83	 1600.00	20	NGVD29	140	
USGS	441221072334201	VT-BLW   53	44.20589390	-72.56121850	F	NAD83	 1090.00	20	NGVD29	190	
USGS	441222072245201	VT-OGW    4	44.20617236	-72.41399090	F	NAD83	 1400.00	20	NGVD29	100	
USGS	441223072252501	VT-OGW   11	44.20645010	-72.42315790	F	NAD83	 1540.00	20	NGVD29	180	
USGS	441223072272001	VT-BFW   22	44.20644998	-72.45510347	F	NAD83	 1450.00	20	NGVD29	190	
USGS	441224072301801	VT-BEW    8	44.20672755	-72.50454968	F	NAD83	 620.00	20	NGVD29	11.0	
USGS	441225072245001	VT-OGW    5	44.20700568	-72.41343530	F	NAD83	 1480.00	20	NGVD29	70.0	
USGS	441225072284701	VT-BFW   59	44.20700540	-72.47927100	F	NAD83	 1090.00	20	NGVD29	240	
USGS	441226072343601	VT-BLW   84	44.20728269	-72.57621920	F	NAD83	 1060.00	20	NGVD29	230	
USGS	441227072333101	VT-BLW  113	44.20756057	-72.55816290	F	NAD83	 1090.00	20	NGVD29	200	
USGS	441228072271101	VT-BFW   17	44.20783885	-72.45260340	F	NAD83	 1440.00	20	NGVD29	150	
USGS	441228072350501	VT-BLW   49	44.20783819	-72.58427500	F	NAD83	 1020.00	20	NGVD29	102	
USGS	441235072340501	VT-BLW  106	44.20978269	-72.56760780	F	NAD83	 1040.00	20	NGVD29	200	
USGS	441235072344701	VT-BLW   70	44.20978260	-72.57927489	F	NAD83	 1020.00	20	NGVD29	200	
USGS	441239072333201	VT-BLW  114	44.21089380	-72.55844080	F	NAD83	 1100.00	20	NGVD29	85.0	
USGS	441240072344501	VT-BLW   23	44.21117148	-72.57871930	F	NAD83	 1000.00	20	NGVD29	160	
USGS	441241072345301	VT-BLW   58	44.21144920	-72.58094170	F	NAD83	 990.00	20	NGVD29	80.0	
USGS	441242072284601	VT-BFW   31	44.21172755	-72.47899330	F	NAD83	 1120.00	20	NGVD29	348	
USGS	441242072345201	VT-BLW   55	44.21172700	-72.58066388	F	NAD83	 1000.00	20	NGVD29	123	
USGS	441243072350101	VT-BLW   54	44.21200477	-72.58316398	F	NAD83	 1100.00	20	NGVD29	222	
USGS	441245072345901	VT-BLW   27	44.21256030	-72.58260840	F	NAD83	 1040.00	20	NGVD29	70.0	
USGS	441246072390001	VT-BLW  110	44.21283770	-72.64955550	F	NAD83	 980.00	20	NGVD29	210	
USGS	441248072334101	VT-BLW   44	44.21339376	-72.56094090	F	NAD83	 1100.00	20	NGVD29	175	
USGS	441248072344101	VT-BLW  132	44.21339366	-72.57760820	F	NAD83	 960.00	20	NGVD29	205	
USGS	441249072275501	VT-BFW   24	44.21367200	-72.46482620	F	NAD83	 1240.00	20	NGVD29	280	
USGS	441250072351801	VT-BLW   57	44.21394915	-72.58788640	F	NAD83	 1150.00	20	NGVD29	73.0	
USGS	441251072355001	VT-BLW   71	44.21422687	-72.59677568	F	NAD83	 1170.00	20	NGVD29	395	
USGS	441252072361901	VT-BLW  115	44.21450460	-72.60483160	F	NAD83	 1140.00	20	NGVD29	190	
USGS	441253072282801	VT-BFW   29	44.21478306	-72.47399318	F	NAD83	 1100.00	20	NGVD29	105	
USGS	441253072300701	VT-BEA    1	44.21478295	-72.50149420	F	NAD83	 660.00	20	NGVD29	16.0	
USGS	441253072353601	VT-W4W   35	44.21478240	-72.59288670	F	NAD83	 1760.00	20	NGVD29	100	
USGS	441255072342001	VT-BLW   13	44.21533810	-72.57177470	F	NAD83	 960.00	20	NGVD29	375	
USGS	441255072342701	VT-BLW   36	44.21533809	-72.57371920	F	NAD83	 970.00	20	NGVD29	195	
USGS	441255072343001	VT-BLW   28	44.21533808	-72.57455260	F	NAD83	 960.00	20	NGVD29	130	
USGS	441255072351101	VT-BLW   78	44.21533800	-72.58594190	F	NAD83	 1060.00	20	NGVD29	175	
USGS	441255072351201	VT-BLW  101	44.21533800	-72.58621970	F	NAD83	 1120.00	20	NGVD29	165	
USGS	441256072274401	VT-BFW   72	44.21561640	-72.46177050	F	NAD83	 1220.00	20	NGVD29	140	
USGS	441256072352001	VT-BLW   56	44.21561578	-72.58844200	F	NAD83	 1170.00	20	NGVD29	84.0	
USGS	441259072382301	VT-BLW   73	44.21644880	-72.63927740	F	NAD83	 660.00	20	NGVD29	495	
USGS	441301073032501	VT-SYW   13DRILLED WELL 2	44.21700070	-73.05650900	T	NAD83					
USGS	441301073032701	VT-SYW   11DRILLED WELL 3	44.21700070	-73.05706460	T	NAD83					
USGS	441301073033001	VT-SYW   12DRILLED WELL 1	44.21700069	-73.05789797	T	NAD83					
USGS	441302072332701	VT-BLW   20	44.21728258	-72.55705200	F	NAD83	 1030.00	20	NGVD29	50.0	
USGS	441302072334501	VT-BLW    1	44.21728255	-72.56205220	F	NAD83	 980.00	20	NGVD29	240	
USGS	441303072304101	VT-BEW   11	44.21756060	-72.51093900	F	NAD83	 960.00	20	NGVD29	526	
USGS	441303072334101	VT-BLW    2	44.21756030	-72.56094100	F	NAD83	 980.00	20	NGVD29	210	
USGS	441303072335001	VT-BLW    3	44.21756030	-72.56344110	F	NAD83	 980.00	20	NGVD29	375	
USGS	441303072341701	VT-BLW   38	44.21756028	-72.57094140	F	NAD83	 960.00	20	NGVD29	250	
USGS	441305072332701	VT-BLW   64	44.21811590	-72.55705198	F	NAD83	 1000.00	20	NGVD29	295	
USGS	441305072332702	VT-BLW   65	44.21811590	-72.55705198	F	NAD83	 1000.00	20	NGVD29	295	
USGS	441305072332703	VT-BLW   66	44.21811590	-72.55705198	F	NAD83	 1000.00	20	NGVD29	295	
USGS	441307072294001	VT-BFW    4	44.21867178	-72.49399400	F	NAD83	 735.00	20	NGVD29	175	
USGS	441307072341801	VT-BLW   37	44.21867136	-72.57121920	F	NAD83	 970.00	20	NGVD29	130	
USGS	441309072361501	VT-BLW   61	44.21922670	-72.60372050	F	NAD83	 1120.00	20	NGVD29	250	
USGS	441309072361502	VT-BLW   62	44.21922670	-72.60372050	F	NAD83	 1120.00	20	NGVD29	295	
USGS	441310072351801	VT-BLW   77	44.21950458	-72.58788660	F	NAD83	 1160.00	20	NGVD29	104	
USGS	441312072285201	VT-BFW   38	44.22006069	-72.48066018	F	NAD83	 1180.00	20	NGVD29	175	
USGS	441312072311701	VT-BFW  101	44.22006050	-72.52093948	F	NAD83	 760.00	20	NGVD29	175	
USGS	441312072333201	VT-BLW   79	44.22006029	-72.55844100	F	NAD83	 940.00	20	NGVD29	190	
USGS	441312072333202	VT-BLW   80	44.22006029	-72.55844100	F	NAD83	 940.00	20	NGVD29	175	
USGS	441312072333203	VT-BLW   81	44.22006029	-72.55844100	F	NAD83	 940.00	20	NGVD29	500	
USGS	441313072334001	VT-BLW   17	44.22033805	-72.56066328	F	NAD83	 960.00	20	NGVD29	303	
USGS	441315072312001	VT-BFW   50	44.22089380	-72.52177290	F	NAD83	 800.00	20	NGVD29	115	
USGS	441316072350601	VT-BLW   83	44.22117120	-72.58455310	F	NAD83	 1100.00	20	NGVD29	150	
USGS	441317072342801	VT-BLW  111	44.22144906	-72.57399720	F	NAD83	 1000.00	20	NGVD29	130	
USGS	441318072294201	VT-BFW   23	44.22172727	-72.49454960	F	NAD83	 860.00	20	NGVD29	247	
USGS	441318072294701	VT-BFW   15	44.22172727	-72.49593850	F	NAD83	 860.00	20	NGVD29	226	
USGS	441318072303901	VT-BFW   46	44.22172719	-72.51038350	F	NAD83	 990.00	20	NGVD29	50.0	
USGS	441318072323901	VT-BLW  139WELL 1	44.22172700	-72.54371820	T	NAD83					
USGS	441318072364801	VT-BLW   89	44.22172660	-72.61288760	F	NAD83	 760.00	20	NGVD29	142	
USGS	441320072285901	VT-BFW   37	44.22228286	-72.48260470	F	NAD83	 1020.00	20	NGVD29	100	
USGS	441320072335801	VT-BLW   67	44.22228240	-72.56566350	F	NAD83	 950.00	20	NGVD29	448	
USGS	441320072342001	VT-BLW  121	44.22228239	-72.57177488	F	NAD83	 940.00	20	NGVD29	390	
USGS	441320072372201	VT-BLW    9	44.22228210	-72.62233240	F	NAD83	 550.00	20	NGVD29	35.0	
USGS	441320072372202	VT-BLX    1	44.22228210	-72.62233240	F	NAD83	 550.00	20	NGVD29	55.0	
USGS	441322072322301	VT-BLW  116	44.22283810	-72.53927360	F	NAD83	 660.00	20	NGVD29	145	
USGS	441322072351301	VT-BLW  117	44.22283785	-72.58649770	F	NAD83	 1100.00	20	NGVD29	100	
USGS	441326072282201	VT-BFW  105	44.22394950	-72.47232660	F	NAD83	 1090.00	20	NGVD29	175	
USGS	441327072303301	VT-BFW   48	44.22422715	-72.50871690	F	NAD83	 1030.00	20	NGVD29	70.0	
USGS	441327072331001	VT-BLW   21	44.22422690	-72.55232970	F	NAD83	 560.00	20	NGVD29	150	
USGS	441329072295801	VT-BFW   14	44.22478270	-72.49899430	F	NAD83	 810.00	20	NGVD29	262	
USGS	441329072302501	VT-BFW  102	44.22478270	-72.50649460	F	NAD83	 1030.00	20	NGVD29	70.0	
USGS	441330072295201	VT-BFA    4	44.22506050	-72.49732750	F	NAD83	 780.00	20	NGVD29	85.0	
USGS	441330072295202	VT-BFA    5	44.22506050	-72.49732750	F	NAD83	 780.00	20	NGVD29	107	
USGS	441330072321801	VT-BLW   72	44.22506030	-72.53788470	F	NAD83	 680.00	20	NGVD29	175	
USGS	441331072320401	VT-BLW   91	44.22533809	-72.53399570	F	NAD83	 740.00	20	NGVD29	195	
USGS	441331072331101	VT-BLW   19	44.22533799	-72.55260750	F	NAD83	 560.00	20	NGVD29	140	
USGS	441331072331501	VT-BLW  107	44.22533798	-72.55371870	F	NAD83	 560.00	20	NGVD29	100	
USGS	441332072333501	VT-BLW   48	44.22561570	-72.55927450	F	NAD83	 820.00	20	NGVD29	120	
